Country,Year,Energy Type,Production (GWh),Installed Capacity (MW),Investments (USD),Population,GDP,Energy Consumption,Energy Exports,Energy Imports,CO2 Emissions,Renewable Energy Jobs,Government Policies,R&D Expenditure,Renewable Energy Targets,Average Annual Temperature,Annual Rainfall,Solar Irradiance,Wind Speed,Hydro Potential,Geothermal Potential,Biomass Availability,Energy Storage Capacity,Grid Integration Capability,Electricity Prices,Energy Subsidies,International Aid for Renewables
Australia,2009,Solar,25606.69521671131,19959.078387426373,2320138533.9035354,169399504,52364003060989.3,210798.7197100665,40759.33310729464,66287.62893036328,380598.3836149778,394329,0,7584759186.399537,0,38.91772193013395,982.8837994330725,264.5106300063691,10.854737073467303,70.72132994548498,88.56464185740592,93.50620276365156,104.88271210682665,0.5143732246395477,0.4549937137431001,662852165.7841711,527181251.66746527
Brazil,2006,Solar,18920.5711373932,3391.263545009229,1802571791.4595573,51843810,180362824536189.12,10294.902542648297,90052.94701112335,38060.23997012102,427607.3480131119,349433,1,8690687921.733496,0,28.61109975033528,2034.1862558894284,230.4497556820311,11.97568833929707,15.568699795497809,39.47275877672758,63.36940244175469,433.6060968852607,0.7809989790674561,0.1859459774607958,833241509.253784,301974438.8630483
USA,2002,Solar,87519.50339338889,17209.514144080902,2903334194.308811,741884520,178319964214508.06,700508.9689727441,28997.068317542635,85751.51856207782,56450.95953711891,476839,1,7305618940.306716,1,-8.378055266288506,452.9786994574062,287.88081913648665,6.359038579662913,32.14995884630457,80.62728736136371,71.13636526904365,613.5821321378519,0.3489894475160575,0.2119369326661265,310980724.05460584,489412588.31388825
USA,2019,Solar,72798.40660516857,20009.739940398955,3122725697.6538982,1053844869,371146258885.726,877089.9132821341,41086.97484424133,72282.4126709053,461241.23468442616,62961,0,3719514217.069401,0,30.953200201894475,1593.2601444151308,262.8253349610802,4.958940122273761,81.70929379331858,8.718683253498805,90.97871078019377,721.2363847560977,0.5272275014977347,0.1585772360723861,455504063.9501416,637217984.1107836
India,2000,Wind,49328.19487047808,39249.1569768222,7245473465.972752,150092786,153730877340357.53,348211.8449268052,9574.106103307906,89324.05939705654,704675.7323829229,435990,1,4364720367.189982,1,29.426935714215794,1030.2979552853014,102.62706911568542,0.8362653196788083,75.92342142405802,11.998792804731371,33.343660352144674,980.8317884874148,0.860364428469429,0.4017919542918248,855090971.6767372,871759988.5807263
China,2003,Wind,29638.154753828832,49062.48816879949,3370178171.912152,36481644,87074884307717.3,324485.9559490038,51252.15530682479,61897.58844618647,142391.62816006743,143666,1,5921584896.4165325,1,32.63345575824059,2225.337751287569,114.31111046615506,12.731442870721006,19.345069189303043,3.290586875956103,73.66022078036077,663.6163070379448,0.2003606117216855,0.2369247262049689,138682212.90810946,224352863.32827985
Australia,2013,Wind,57510.10471173504,46103.56379504835,8090497222.181802,1198319669,47187591165179.14,686454.8343565157,36766.93549173239,40406.50741290832,329577.51948976883,24681,1,1702866682.1505938,1,36.308289246472064,1393.9280667070805,120.22264697600296,1.4063376698082015,8.357168380308433,49.5318833238912,12.020754508325403,349.6213884004246,0.9575359493648004,0.2609324666066404,299893118.9334296,288780324.1626622
Canada,2013,Solar,56844.85473128868,47148.59780857242,3137118138.966521,1392935707,50970688271193.07,386466.9003753103,74264.16144654049,87031.63423956888,731445.9015264366,501179,0,452693160.85237753,1,-0.3519106756347216,2648.737044694601,160.19791616007927,4.284192275106781,59.53814600427351,95.27046008044522,5.175845908293808,511.3490491475276,0.9043907196254184,0.1871866443466778,565947991.8093781,888864660.2796166
France,2018,Wind,5760.015920464227,42341.54760636927,9429840798.331703,29861747,165349385683426.97,189051.92877954355,37320.91758687408,72136.27304274365,508720.1574499367,277171,1,8071713266.574828,1,33.24505414842664,164.51518522974015,114.87489656422429,6.201354077752415,56.58513728958311,18.109978799181334,97.86111281855842,800.8145246320822,0.1730717035983519,0.0882556827749893,891916801.7642823,117160262.38415568
Russia,2015,Solar,64059.62710765943,3450.635222663174,3353091025.276523,1230622583,92131823933357.69,90139.20918478932,78649.67109458173,96085.45091135334,389083.6395198178,39924,1,1938314584.0783317,0,11.3004722587078,178.55407354981304,184.85509817365045,11.785705873031704,4.808577520104739,29.59356398742973,78.96852550682333,632.2221492321324,0.659010570494515,0.2037731785735535,593117909.99071,613733404.73479
Canada,2005,Solar,2951.138611598627,16582.212703564444,6622685042.783641,880425847,148165915232253.7,290565.8448490344,49903.97096078831,5460.177898216801,792319.9249036023,544849,0,6137853213.109733,1,6.972537493533029,1363.1121940401997,259.91292380079045,3.0990504678710225,4.223818725185602,5.516255198621723,52.462630896935934,116.49513821547411,0.1090458740246448,0.2534924882065831,465897342.434962,302983404.5503097
Japan,2023,Wind,68205.551965826,43505.90268041877,8700757846.910492,708305597,163654618776262.38,917560.7085234184,65702.10217692118,49649.02207978023,417404.8927784105,616103,1,4056925835.5305777,1,27.824366899143143,1004.9313344964518,227.1151603453924,12.72860310010123,45.559300058958144,4.745865018365314,32.733546769606605,982.996353629205,0.4468214142902718,0.2296358590911211,446084164.2757607,290416796.49250865
Australia,2007,Solar,5411.835586621432,49435.0167153742,3678951441.673125,1421144606,97428503319186.34,775048.556568547,36244.12530167546,58722.810437386375,526581.2954566341,143548,0,219885754.345517,1,35.494605470374175,2176.1367383759525,122.0835955602168,0.0682775985800887,23.85585242936129,5.385000358389592,52.73030314910291,914.659579520894,0.3774964264377073,0.1351975104927972,690514350.3571538,263824414.90424383
India,2016,Wind,42564.2429879889,42293.73298302737,2177533761.3668103,1113158042,34998858108203.46,923240.9373331954,71677.3644024863,48660.209387330586,160451.60164414585,819895,1,2197442008.90389,1,-5.697179295100204,2666.381740368732,183.2355844353833,11.406503783928178,74.55009323169173,82.2706223740629,67.6750662156491,397.5234909957427,0.9641277412076922,0.0648302064915493,114676257.55206904,898255162.621693
India,2017,Solar,47012.86127237117,36947.75358972999,1420593556.5686097,1291703188,121232034093967.94,265516.01565951144,3608.341385475896,69073.939120851,87692.7511884821,830053,1,8632929820.563705,1,6.658576852743607,1228.694075677217,227.4072352926397,12.178674464289276,5.670754061370076,14.85036504077273,91.85335743061944,71.26079281313534,0.3174328484774684,0.3017230275981568,431107012.2384221,987625162.732506
Japan,2009,Solar,1484.496495930536,39655.5813114115,9067361944.929815,565793426,114970271143513.8,991977.5528493928,10793.088663360846,47750.761809528034,571200.1526737545,581051,0,5051698082.01347,0,33.54052578221528,1584.5859362062488,227.12453331797468,12.623257809966349,8.075381584064301,10.554109968213554,96.0651430901764,99.47382135611994,0.4613901057053078,0.1830742476007447,605224238.3140328,473572866.2462936
USA,2014,Solar,76766.33275194973,24925.9765903421,4039305682.141113,180371162,116852546743842.23,772611.9328326412,5695.721691243245,10246.27839056434,579584.4251761911,741436,0,2312388051.930236,0,9.768530764798196,1844.5427279863447,278.330363444083,6.279646098127371,29.743785294647253,50.27404984135653,48.0139758644631,579.1282819072313,0.7116416448675071,0.2417088372478404,984528839.2428277,980644378.7713964
China,2016,Wind,20084.78538587829,11493.091989730725,2088297401.7794173,106690817,154289320294462.4,509970.1370231652,1447.0453693551156,22895.149309497458,574202.7956110768,515596,1,3949572221.635344,1,-5.159336875317746,1759.395512126545,197.45610243243885,2.377120506985435,28.79409399604198,92.17478531060736,51.081361453512166,772.8347428737592,0.5920223010104458,0.4261864980037944,347833284.3672725,907716041.2067788
China,2012,Wind,27090.496512384907,11954.113817231146,1928568442.7028584,469034136,43922638146628.09,299593.44126405765,96089.73746811145,26202.116458256365,180997.38205937884,742304,0,241379369.45055947,1,-7.795690148065695,954.5556482612238,233.27038387360705,8.710928168690788,68.00847165382994,59.74869779095261,30.915114455087224,513.0830782260873,0.2456021305445966,0.0720384510473874,566998039.4089336,200761438.47662947
Brazil,2016,Solar,89553.34701375221,5021.215088576047,230691116.5252575,1336318209,102797607167595.95,755329.7813037903,41928.3946535904,1720.233327408389,764702.0838599829,90157,0,2819583626.670296,1,-7.2362004574092,1076.5405590569046,101.63322662343796,2.7551938606916524,93.22074071848157,32.43054685317627,64.55887277650464,595.3646423360409,0.3364355105523127,0.1152651454543471,518123314.4119704,712587254.433441
Canada,2020,Wind,74467.28518737915,33989.6967719169,614669488.9118133,137346280,118397171109307.42,954773.0961608996,12618.231240080777,10399.35226197694,71474.3409074358,202234,0,5922299644.01775,1,16.452696329652003,2324.9100828963283,180.69535705129613,4.942929435727545,13.720303560210656,3.854400275597758,87.38131046382361,113.47250648204611,0.8476461024038499,0.0883995367963863,65541091.8318621,714243820.8719859
India,2002,Solar,41221.17165732283,35628.1784074048,8087793619.961854,76855225,131396857098704.0,974802.863954162,81532.43895676229,33837.73082236267,194442.94435567516,795601,0,7748053431.360391,1,36.3895072038745,1898.7439048837855,260.9706334655024,9.374230484073689,74.94186461046539,93.22976401954256,46.014958222179416,289.1168736122202,0.7071659333632181,0.4955145454878067,424100785.2137003,623484037.9421021
Japan,2008,Solar,69425.61752058442,267.99537311410194,7710128949.101013,1359755644,12192523026590.504,800649.446214714,64993.83488778988,54243.9319461929,779771.9295920663,288751,0,5526728096.856,0,36.98845010619497,1722.539747219428,279.3109795073565,13.123430557796672,77.25981190224647,86.74518299182385,84.47070229406954,20.825431599518307,0.7644543703298756,0.1436149605425596,365617502.1902707,564144920.2249812
China,2021,Solar,64899.05852392443,12970.070910419015,3993008356.7964168,93143064,109923430242850.0,770866.1725136315,99029.88742592296,91089.40365357284,699243.6265900701,167187,0,670605596.9976181,0,35.8808059380817,2934.231974357481,231.98469091950705,9.11540094462048,12.180470218582052,12.52946271295916,15.416516441063443,87.0155730686644,0.9504234243339644,0.4823407808223697,313643532.49211097,360066302.8980865
Russia,2023,Solar,69819.1276840173,29638.941315561013,9314880278.437197,1291659587,136803513567289.23,889120.3160149767,82415.85909977721,8240.621523379112,317695.7240006642,383913,0,8833386386.138252,0,32.359377365843656,548.0697598501001,243.6960631306752,9.08455342640814,38.41389259851,4.123713675782891,68.35777675585109,811.6185878043933,0.8392629525656,0.498926336799673,578309729.0527352,95270688.69566564
India,2011,Wind,30492.651724151507,26668.43581334628,9408741323.760868,102584844,58911312895798.75,816655.2463058031,74454.4024733794,66535.77501736744,106762.94164676395,706627,1,7804980737.284159,0,-7.054298077882084,2794.3008337031933,288.8282679770481,2.8341327955395306,61.61972870106539,99.3387622852788,26.320196472642408,960.2644672241238,0.8986987070298568,0.4606647966130631,727541198.4416993,954278891.9841298
Canada,2010,Solar,15296.63664112323,4250.602930556321,9111344262.377232,180665786,89227718058249.14,546911.5915418272,28091.979803193208,63031.333867550056,908618.222371886,741849,0,6829361800.457067,0,11.369654855130747,1834.081290834638,147.68253019685113,4.691412341520102,11.204997385151394,31.227459656141253,81.9777704036588,891.500859505735,0.0938522230138254,0.204532931465441,618274285.9246236,890077217.8706974
India,2021,Solar,37669.247451683164,32924.995437844205,4582759113.316245,64148687,163013914340185.38,119304.46402525934,53294.43498024084,26947.64452488494,114141.40980989712,967960,0,2682209119.632675,1,33.23975485883211,2997.513760379868,283.52597145133643,3.803076268484186,97.77598211038033,4.470129095418718,83.14659974777729,1.1572936784487449,0.1217369236958418,0.4032671921117993,259738398.65116352,607700251.2815285
Japan,2016,Solar,10979.983042715285,3290.6967170813878,9277398302.413471,1264873193,34887936637561.73,948113.52040406,59086.69507169898,55150.60719404046,436698.1484818073,793753,0,2933092880.848701,1,18.09069352781069,985.6333838376444,215.30025000739997,9.347789682004704,29.684856668608685,64.5080357580274,56.02269110267781,999.600172207842,0.3505288216350146,0.1991506586278858,909460158.6910628,625275261.2960393
USA,2000,Wind,10573.009499975777,40072.54111257615,7958885821.777548,1443475219,105578905665320.69,988226.7946843804,53095.29084971701,32893.58755638173,10503.879418188057,203049,0,7472162975.921055,1,8.757051762414811,1718.244332397203,189.35969287489152,11.536749702489162,39.99284981551281,84.4892629072453,34.049177364009786,421.25022086262805,0.4998935823296333,0.3613400307294281,254485450.4246556,751691993.6430604
Brazil,2011,Solar,37185.69375868829,5972.319208906489,1755931779.5934985,1015782385,1909889960357.103,412859.7491177804,86113.71196400702,34169.83045176769,154290.19638371826,938760,0,1012978096.9264264,1,25.14502114261407,810.9568604859631,153.7218822381375,4.243946210281592,4.3152509708149545,45.71054664920332,16.602756219908244,138.69357133259302,0.3178132998928005,0.3333909162694261,310302443.3536715,822437504.4571853
Australia,2007,Solar,38018.302470095965,22447.15257457259,6615517589.653188,274172366,28936532343037.383,475425.5710754854,43571.49167141279,99684.2149094044,60055.97874833178,28415,1,7655648744.7422,0,38.59942324816892,2121.60121457586,273.6049932868077,1.905562280411208,82.10032878833552,39.05354294533405,49.164724228160274,911.7230843716164,0.4208069762845797,0.3652159662294407,78234411.54660991,102572659.58142552
France,2020,Wind,50361.42851388416,29293.250661478025,7700114467.277575,885000741,47292515871672.1,726487.3485806375,23977.388243298825,96143.78158565296,298153.530803878,585584,0,7856083898.482646,0,-4.176403905029749,628.4713309386112,248.9636566570004,13.013340181789838,40.567022707209496,19.50558330843121,21.290547339428034,92.69556862506832,0.6907350381759396,0.3300542463893353,536846164.9927204,352126559.97763795
Australia,2012,Wind,45640.26887674962,2335.814907469411,7294232700.247001,1103592077,180621571126319.1,73742.2917602611,45479.0183615282,37278.49290582608,356457.52713863685,116737,1,1339214395.6932404,0,15.404629326653891,2382.1641884426654,284.126506157373,14.760392243096694,41.58714425910409,14.286051042510174,54.01844230793871,442.3829499570164,0.7573283563674227,0.4634109101469767,597817574.0498297,324426761.1465215
India,2008,Wind,73763.45979043125,43548.81431302525,5310956959.947742,63283949,68830755176510.15,670857.1640698409,39862.01123735732,95302.63731654984,478775.0997669883,670078,0,222562794.548654,1,35.947181169192,2930.8177386732887,174.88783650032548,11.018614081802957,17.09903647013319,74.39442872604427,85.80301823296263,782.3511525678105,0.2589207434822956,0.4045166479866302,387387255.8368008,38297234.51823592
China,2008,Wind,20804.915776256683,30691.33911824084,5527279700.724392,18725904,143944608861288.0,669241.9406237925,5600.332393211471,39324.37466162709,329585.15387321834,322803,0,9882326429.253063,1,12.729541864102648,1713.5853331644132,126.97778257606146,0.54150218817694,67.55463394366666,57.739545605857145,40.75906474834211,156.72510018591828,0.4297264874608668,0.345448370091526,278137286.24954134,589648861.8182687
